article_id,published_at,finbert_label,finbert_score,finbert_confidence,finbert_relevance,finbert_impact_strength,v2_final_score,v2_original_label,v2_canonical_direction,v2_confidence,v2_signal_mode,news_available,news_normalized_value,news_contribution,news_weighted_items,news_total_weight,news_agreement,momentum_available,momentum_normalized_value,momentum_contribution,momentum_horizons,volume_available,volume_contribution,volume_recent,volume_baseline_median,volume_relative,reliability_liquidity,reliability_freshness,reliability_data_quality,data_quality,warnings_missing_inputs,entry_price_1d,exit_price_1d,return_1d,realized_direction_1d,correct_1d,event_status_1d,event_entry_timestamp,event_exit_timestamp,signal_run_id
158,2020-05-22 00:00:00,bullish,0.7331931451883318,0.8426820479242082,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,102
159,2020-05-22 00:00:00,bullish,0.7848388204182817,0.8005911618405078,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,104
160,2020-05-22 00:00:00,bullish,0.8865108601748943,0.9147385358810425,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,106
161,2020-05-22 00:00:00,bullish,0.7989480156039974,0.8214470469400063,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,108
162,2020-05-22 00:00:00,bullish,0.9302407104176362,0.9546735989452183,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,110
163,2020-05-22 00:00:00,bullish,0.44791273617484384,0.5059977920650778,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,112
164,2020-05-22 00:00:00,bullish,0.7271618043751868,0.7872120132455239,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,114
165,2020-05-22 00:00:00,bullish,0.6661158626237202,0.7826829014918424,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,116
166,2020-05-22 00:00:00,bullish,0.8688711524009705,0.9080989956855774,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,118
167,2020-05-22 00:00:00,neutral,-0.1285440161303275,0.791632917866252,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,120
168,2020-05-22 00:00:00,bullish,0.8959955646696846,0.9310042795200597,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,122
169,2020-05-22 00:00:00,bullish,0.6349345051825832,0.6751109814345749,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,124
170,2020-05-22 00:00:00,bullish,0.8970783536630382,0.9213613485589682,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,126
171,2020-05-22 00:00:00,bullish,0.8364568799289508,0.8595712400342419,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,128
172,2020-05-22 00:00:00,bullish,0.5890964303299185,0.6119013808181021,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,130
173,2020-05-22 00:00:00,bullish,0.7068426458086763,0.7253230999308142,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,132
174,2020-05-22 00:00:00,bullish,0.6529168794474914,0.6741920239141588,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,134
175,2020-05-22 00:00:00,bearish,-0.9387534118779902,0.9518505531984616,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,136
176,2020-05-22 00:00:00,neutral,-0.027098438220552593,0.9085700634122607,1.0,0.5,0.2959208180774385,bullish,BULLISH,0.6354867917331726,NEWS_PLUS_MARKET,True,0.7523892829990242,0.41381410564946336,22,8.615164849693002,0.7523892829990242,True,0.18392998564044769,0.06437549497415669,"[{""horizon_bars"": 1.0, ""normalized"": -0.434224807928191, ""return"": -0.02171124039640955, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.6701412986818106, ""return"": 0.03350706493409053, ""weight"": 0.3}, {""horizon_bars"": 14.0, ""normalized"": 1.0, ""return"": 0.2412830430379009, ""weight"": 0.2}]",True,0.02910323036627448,761068000.0,481060000.0,1.5820646073254896,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,9.026249885559082,,,,,OUT_OF_TOLERANCE,2020-05-22T13:30:00,2020-05-26T13:30:00,138
